Library,Commit,Root Cause,Date,Label
tensorflow,https://github.com/tensorflow/tensorflow/commit/1a21073f082824116f6fb17274fc682201bd72b8,N.A,2021-09-09 18:27:30,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d2e0e7958f71ac841c2d4e6e2ec0c35276c80537,N.A,2021-09-09 5:25:26,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/64387f4e027a4e4980a4203cf78a87c3c402c659,N.A,2021-09-08 19:07:21,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/cc0620d64e3c6b3d1abbfc86644eb874b61e0b9b,N.A,2021-09-08 17:27:03,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/755b71370e27d4710519a29920ce8df08737bad4,N.A,2021-08-24 12:00:06,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/58905c0a7a6bea06ec450505db97a1849fe8a671,N.A,2021-08-24 6:47:49,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/8714a150aae0cc62703e5b7070747443296903d3,N.A,2021-08-23 17:40:32,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/cb66b7835163d9eca1e48f82642d185c92ffc81a,N.A,2021-08-18 6:54:01,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/0e91ea00780443833bef2d2a55189c6fef939379,N.A,2021-08-02 11:16:49,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e07213384d16f3d26eb98934fcf8902a017deeb5,N.A,2021-07-28 9:50:33,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/59c07f3010b43304f4c8601594bf98b14cc35597,N.A,2021-07-27 19:55:25,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c9d6f6f031f51c92949ede7c44b74a43a6f0c2a4,N.A,2021-07-26 21:07:01,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f6ca173b12eaa9c212d1935586e88f04bbff8403,N.A,2021-07-26 13:20:17,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/fd639d1ac1191818ff79a7a7698f0234d25d7a39,N.A,2021-07-26 1:21:47,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/973d0896504bc573b5c3b12a101b43852205edfb,N.A,2021-07-23 18:45:25,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/caf62f37a9518eeabc777f30e119934fc74dfda9,N.A,2021-07-23 14:31:14,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/65627b449f1d4ec19aa7b7ae86154b936049aab7,N.A,2021-07-21 13:45:38,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/25e6477d7b453c51baab9c2dec2ea2602fc4019d,N.A,2021-07-16 15:56:27,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/1c11769caff68dfe4172399c338b48367c1558a3,N.A,2021-07-15 13:18:27,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6f7fd1b82f613959779f678e827abd958c397a05,N.A,2021-07-14 17:51:53,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9175b89e51e5aa55a81e51ebc1d4be8a83d395a3,N.A,2021-07-14 11:42:05,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/456af48684a1bf1d549e244340afc639e804051d,N.A,2021-07-12 8:15:49,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e245af12765996de30bf97fe7a40163ebc3e51d4,N.A,2021-07-08 15:26:29,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9fd013d10567bc7d591daf9118e0cc7ce1ba578b,N.A,2021-07-07 17:09:03,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3fb83ce583d50c365432c7a3cfffc08fb3fedc2c,N.A,2021-07-02 13:19:06,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/35223865b9bcfba69bef8ca4bffdef7f812d0cd3,N.A,2021-07-01 13:12:16,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/2c3bdb6eab5f8e3abd4f9c0b8fb18132698b349b,N.A,2021-06-30 12:15:54,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/897e6d2c0803485af9159b40dfe0fb7a37951688,N.A,2021-06-30 8:52:04,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c5a0cf79f465d97e48c067d028856957641239fb,N.A,2021-06-29 14:12:09,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ab06e14e06befed3eb3c83dfe6cc2c7fdeaa2f74,N.A,2021-06-28 22:38:35,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/93f3acb54f09ca7ef6d02ec1ba55de4d6ed707ed,N.A,2021-06-28 3:28:41,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3ff4499d902b9e9707c3fbf57f094a60fca70f77,N.A,2021-06-16 15:19:32,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/1ee1a8073e01badcbcf186aebaa7a2428e04606e,N.A,2021-06-16 10:56:57,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9d3c37e872c3775715dae15664ce3b4fbd3854fa,N.A,2021-06-15 10:37:42,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c405c59212c764485818fad8b34294c0b553e6fb,N.A,2021-06-15 8:19:19,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e60741121151ead703ea659dc7ccce5e60afff00,N.A,2021-06-12 5:47:39,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d3bbd2ffc930220455e12a9269057f0e200147f9,N.A,2021-06-11 14:17:59,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d20eb1de0902100f218707fd2ea9a5812fc9c005,N.A,2021-06-11 14:00:21,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/61b97bb772c96dea93ad1e3a9016093b34cc6c55,N.A,2021-06-09 10:55:13,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3e6eb263935b2a23aa4af90751755e44263a57d7,N.A,2021-06-07 17:53:58,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d5e6a3c310ad34893c86f8a4eb5cae9b823da748,N.A,2021-06-04 3:01:08,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/44265f6b49d4ab3008e667c59ce23f5a7f2f0a51,N.A,2021-06-02 22:26:17,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ed81d0ef4592e19c36f4b593ea88fc86bbf13263,N.A,2021-06-01 2:26:34,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6e523fa723f0462343d3fb55b3ac24750d3b323c,N.A,2021-05-31 20:44:22,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9b510a99704f1e4fcbb82d38bf294e0f8dc48d7d,N.A,2021-05-27 2:45:00,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6d6a1d272c73977dd2a1824adf6aff9644190779,N.A,2021-05-26 10:12:46,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/1b1d5923bd8bf68c22c0ba8d183931afff17d07b,N.A,2021-05-21 17:42:13,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/863af33dd172043502fcb9e4f63e09449a9b29f3,N.A,2021-05-21 14:56:19,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/adefa1cb7bafb9fa481e2ebb4d80e30a4cfcfa6e,N.A,2021-05-17 19:28:37,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/50034ad2d55b10eb9d4593374546710b12f134e1,N.A,2021-05-11 18:01:33,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6c42e4ce29b4ae46382931bb01709d342a34d220,N.A,2021-05-05 13:36:56,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ce901649beec92845480b6bcdf6851baeff83daa,N.A,2021-05-03 23:22:07,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/b1a3085fda2b731c4e991bfe13c76225be5db9c8,N.A,2021-04-30 16:56:39,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3e47a822d95b7847fd7cf84e9ef22bd85f8cf9c6,N.A,2021-04-27 15:38:05,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/2ef26e8d4fe86ed7d4463a421756b43a0841ff76,N.A,2021-04-26 18:26:21,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/03225c65dea1ef468c6b20ee649c7fbafb2a93dc,N.A,2021-04-26 16:41:35,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9cc98f9e73a8a4aeb7a1ed9fc5b60487ec4670d6,N.A,2021-04-23 15:54:31,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/80dc954cfc37d1dac18c4121fbcaef7fbe481291,N.A,2021-04-23 4:14:55,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/1615440b17b364b875eb06f43d087381f1460a65,N.A,2021-04-22 17:54:17,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e6e654de881adcadc1aac0e1da98ee959840cb4c,N.A,2021-04-22 16:51:34,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/cadeb9fa1ae87845c5692af3f301f38ee9d119e1,N.A,2021-04-22 11:32:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/45ff8a2fb72172aaa9d704cbd32fd18c363101e1,N.A,2021-04-20 18:39:16,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f5ead6f8e4de470fcf140360b304a4d788198090,N.A,2021-04-14 11:00:55,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/5b26d09370b9125b84fd298185f8ff3b9eb66588,N.A,2021-04-13 19:33:07,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/27f95264d54c159be51a28e3c719b7ec1579f988,N.A,2021-04-08 8:56:50,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c5a3f4b0a14dcdea908ac62d5bffc35b5a529465,N.A,2021-04-07 16:34:20,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3fcf9f3cb72001e2e441c02f7180260e34549b9d,N.A,2021-04-06 21:39:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/04480a456a867bbe97d14bbd188e7bffd43f2821,N.A,2021-04-05 22:52:04,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/0b0b30e8b8bcbb078f00a635d8a72c1fe45ce7ab,N.A,2021-04-05 10:13:56,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/7fa7874186238ee7f1d2082f25b523e9c01cd4db,N.A,2021-04-05 6:19:06,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/5047cad268c7a6bd3a56f6849d463b67e36274c4,N.A,2021-04-01 1:03:19,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f8aee66b8c227da41273a8d3cef558d9dcf431de,N.A,2021-03-31 13:07:13,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/7c2d94fb7f68af8b84a43ff2d4f13d0f902c2022,N.A,2021-03-30 14:58:01,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/505032f2b7499f08b45fbd51145548dfed75a8ad,N.A,2021-03-30 14:12:08,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f541e46212636fd77075d746f25a54037751fdaa,N.A,2021-03-30 0:21:44,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/343cb03f21c73cfe84e47ab2974a6faa1ad80972,N.A,2021-03-25 20:40:52,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/7f2db2bbe1928f6b6ade68c45b7079e2f346e639,N.A,2021-03-25 11:35:50,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3cc03c1fd0063f68400b84583034a477cb76746e,N.A,2021-03-24 16:33:11,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/19d1ff21a63f5a4a898afa51ded9aac64026f758,N.A,2021-03-24 11:21:03,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/2a21421f01df1f3cc43f2cff42f62afec24247dd,N.A,2021-03-23 3:59:15,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c1ce3541fcd31141a2372c9ad285e5912781e3d9,N.A,2021-03-18 23:31:24,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/63e2cf222bc82f2c92ebeb05c0b9843514877dca,N.A,2021-03-17 1:28:56,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/583814b2d7c63e879d4a80c080f409c163ee793a,N.A,2021-03-15 23:52:52,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d24c428eec3492ab8a36c0a57196321b7b11688e,N.A,2021-03-15 12:43:13,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/75e2ebf490a0d7dea0000aca777be6ff3c126aab,N.A,2021-03-08 13:43:27,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6613bf0887142ae7f141bbc00d8cb3d791fdd1a4,N.A,2021-03-07 12:52:58,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c7776771ec08a590fb74bfb5657df2bdecc4bbc4,N.A,2021-03-04 20:54:09,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d36adfa1640f7b2a865ba13f4f4623e464964d94,N.A,2021-03-03 22:47:10,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/01c0eee21cf901e603cecd42527d22a65d1ed5be,N.A,2021-03-01 12:50:29,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/7bd2b4ccdc1c8214e744d6e38d94c0b40fbb3571,N.A,2021-03-01 12:50:29,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ac271da6eeeb7b1dddff26fc94194e9f377b32ec,N.A,2021-02-26 12:53:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/a297cd670d58149763d3eba82b626a4e9d5c55da,N.A,2021-02-25 19:57:53,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d54a254ccf8aeca81f3082af4a8dbada57d51368,N.A,2021-02-23 12:24:47,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/48f7f6530a1685124d24baa2f87e2283e95ae1aa,N.A,2021-02-19 22:25:46,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/051542c14d85ce8de8bae5822fa746d335ce3df6,N.A,2021-02-18 22:36:11,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/50ea65ffdab19e4ffaf90b3b762bb5756b5e5809,N.A,2021-02-18 19:55:50,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f6695e73fc8e47b35f37b1153ae0e404c58a074d,N.A,2021-02-17 17:50:32,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4c01f5d82f0eb3f8f585d87676d759c78a7fa5cf,N.A,2021-02-09 20:16:42,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/718f7a4a9e4767c0c1b9ed523952b2ad15e895f5,N.A,2021-02-05 22:56:49,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ea2477d56c002f144997a40284e0be96bf1a162a,N.A,2021-02-05 1:39:50,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/7b7dc642036f9ee8a51521a6d454539282ed846b,N.A,2021-02-05 0:13:38,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/a8b2a3d48c1db0c47a9f2dcc6c46d31717147f2c,N.A,2021-02-04 17:52:01,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/868276741aa0a0521fd00953df914b60bbc2661a,N.A,2021-02-04 12:54:34,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/5ec720caf0fae9de3e06e685375a410695f51cbc,N.A,2021-02-03 23:02:30,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/41e8c71efb7efdb55fe83eab1bfde55b3a46bad4,N.A,2021-02-03 9:14:25,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9304b8af0ea04da71795d5cd83accd5cf66ed2a3,N.A,2021-01-22 20:30:07,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3a06f0d4754c7b146af5a071ac2cbb419ef58e81,N.A,2021-01-19 5:42:25,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4d5197c63c7c625fed31b66ed03f086feee0b430,N.A,2021-01-15 4:31:15,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3d21db1f00fe9b0aaf0b2a5a9957cfe31124d816,N.A,2021-01-14 15:16:15,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/b1f3a521990f051554a2cd889419168a80fceed5,N.A,2021-01-13 2:09:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/24efa2683fb576af767258115cbc0e58b03cc954,N.A,2021-01-11 13:33:11,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/95a80c02469e294c5d196337d906b18e288a6c35,N.A,2021-01-08 0:35:57,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/55473dc4b55f152b99be0ebd5275d909a3fe388d,N.A,2021-01-05 11:59:48,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/49fc208865e6fe12b98fca92baad0142e7191c82,N.A,2020-12-29 13:36:17,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d712b970c99943510165fd238abfd463a2603eff,N.A,2020-12-21 22:42:04,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ca42aa829cc15d947e102ab144bde8834fa6d7da,N.A,2020-12-16 11:49:23,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/2492f10eca1f91864d7238ac646c5848834d6629,N.A,2020-12-16 9:55:29,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4c5b0c7d5abf914ddd9fc8ddf0055bafdfd7724c,N.A,2020-12-15 16:44:37,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c6228dd44ac84445e701b2a83c100ecfe9cf5c70,N.A,2020-12-15 14:07:26,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6df0071c32203a1c20a2ae4104b6db0a1976a410,N.A,2020-12-14 2:19:24,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4b4893e25b954eecef0cac1cebf4d3d21ba0679f,N.A,2020-12-11 21:27:16,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/bd1fd58c37b53426d0efca83bda64e49817da80d,N.A,2020-12-11 13:02:15,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/5c61a49f35620fbdb2f849d0d48badec196f0e94,N.A,2020-12-11 3:32:45,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/928116bb70f07e9197e87db0d22866bc43ad8ef9,N.A,2020-12-10 8:04:08,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/2fc826104470db79eeed92f994105f2bd820c508,N.A,2020-12-08 15:52:42,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4425be2b7b3ea85cd538f766802664cb6dfd8983,N.A,2020-12-08 2:57:45,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3e40e27e454cd8d8d27f757f4942b0bb43da4b03,N.A,2020-12-04 3:34:31,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/87b03eeb92f5088b317cc0e503e497f8d415cb76,N.A,2020-11-30 19:23:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/06fb72020d3af8c2b27fd4f80993ff3f6b110d36,N.A,2020-11-30 15:22:35,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ccb98fd368fd2a0e6054390be74da59b22b41880,N.A,2020-11-30 4:45:45,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/175187b78f6032390d9dc7f91788788777415492,N.A,2020-11-26 3:40:41,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/5d5e0037ec66a6fe0923143e77ef16ec0a3a1351,N.A,2020-11-25 22:30:56,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4f8460e92f3e0867f18f4970077577907ac84456,N.A,2020-11-25 22:22:18,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2,N.A,2020-11-24 14:48:54,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/daa73375550249b0069145f6ea27df0e9603a5e4,N.A,2020-11-23 15:33:49,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6e2de42a1d149e1d6902e29e6f88c734c77c9b9d,N.A,2020-11-19 17:05:07,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/98ed5c580a755432c9ed171844f6db29b5f54b76,N.A,2020-11-19 13:33:34,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/1e5c3bf7727f7f0ec85fd9ad8285c705a788bda6,N.A,2020-11-19 12:48:37,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c58c88b23122576fc99ecde988aab6041593809b,N.A,2020-11-18 21:20:01,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f8d00d4ce6b822bfec5836883a15bba92d9e9306,N.A,2020-11-16 18:13:44,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c7bee6875e32c2708026d2a7820def0ad785e94a,N.A,2020-11-13 13:42:11,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c4bfcaf61cfeb637c3d5aaf64f251bcef69330ea,N.A,2020-11-11 18:00:11,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/cc39a32e8671e4a85f7aae6ded0bb091d4e648e4,N.A,2020-11-11 13:06:31,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/0c3501e9afc2f08ff26aa92c82da60f0cbdd023a,N.A,2020-11-06 13:07:57,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/b54a2ddf6839d31f9ba65be7e50f0513e397d89d,N.A,2020-11-06 1:21:19,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ccc743bcb4764fba42c45e9f2f324a3b4768b5e1,N.A,2020-11-02 20:57:05,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3f55e126804b0a0aec5ed6c90eb5ad85263ba563,N.A,2020-10-28 17:38:43,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3bed57e8794be0af0b7f50aaef110fef6211a3c4,N.A,2020-10-27 21:56:15,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/7b5c80ed9e0606d4edbcd8fae005229422e9d4e1,N.A,2020-10-23 14:59:44,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/eb68be4a42717c601732c928fec588760062d4a5,N.A,2020-10-21 19:23:07,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/fec830a3c84480870bbb6e63a5532ffb6c41f747,N.A,2020-10-21 13:52:08,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e203dad0298792bbb5b3aa21fb6bc1a5629cda67,N.A,2020-10-20 23:42:22,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/833b3a49a9d77cf5b04990d003c91cc9810b40d8,N.A,2020-10-20 18:31:58,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/bfd573cc1712c231cb334e092ceab8e096c9ce0f,N.A,2020-10-17 0:14:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/28db548cfd2d238e63c3fb049119fca8369abdbe,N.A,2020-10-15 16:59:41,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3d21c6393dff611c920020680bf970fa6bbb78c0,N.A,2020-10-14 17:06:49,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3fdc2307c5dc58eaec48b4159c9ccfffe5940552,N.A,2020-10-14 16:56:08,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c346633dd41e3793f71d6b61a130838c448e0005,N.A,2020-10-14 14:59:47,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e485bb64c5b51e422833ef9ed6f32d985a09bc0f,N.A,2020-10-13 21:48:25,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/4365f05b2f27ab4420ef8db2f91021eb5c6bd255,N.A,2020-10-12 12:06:44,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/aebb9e60178100ddd62fa7c19dfcd14240ebe681,N.A,2020-10-09 23:42:48,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/b071d687adf2fb6383bb409eaca92d5ddee711c4,N.A,2020-10-08 19:18:10,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/dc666bf0f4588f4c2c51f0c42b2421b35d45c3a4,N.A,2020-10-08 14:09:30,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/f9b20531e711bc95b2195117283a6e7bf3987d93,N.A,2020-10-06 20:36:51,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/bde6a9cfeee634889e8e844cf8e30cf012a734ae,N.A,2020-10-06 19:24:27,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/28df4ade506c940f92d7e2cadca5ca4aae26c9ab,N.A,2020-10-01 0:28:08,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/b0c9491ecc06c913bda0ca6356d3d9c9985aa08f,N.A,2020-09-27 22:50:34,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/351a2eeec340be78de572b1bf76890c6cd8d8a27,N.A,2020-09-24 13:39:21,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/e38e718a08182ccda45905ed390ef7f7bf1b2e0d,N.A,2020-09-23 13:02:00,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/d6adf94ff3cbf4b5ee77681b44a0b0000bdb8014,N.A,2020-09-23 4:56:53,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/60c4c3e2105afe28fb7a11cb8d440e0caabbf735,N.A,2020-09-22 1:42:25,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/9240cef2e6d7bfda47823be96f3e45e617fd9150,N.A,2020-09-21 16:27:04,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/6e9da4b8c14ac894e3c270e2fa55c43084f6c7c0,N.A,2020-09-17 23:09:01,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/8a773b71258e627ee51bee30b017c27d790a1b3f,N.A,2020-09-14 1:55:39,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/770b38be96abb970e296050cf69b19caacb5fa3e,N.A,2020-09-09 1:38:04,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/28a2d0a1a83b3dfa3c903ce645aa9d319a4fd5ef,N.A,2020-09-08 17:23:50,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/5dc4cac97cd433331d4a5cef14a5004c8c5e25d8,N.A,2020-09-08 13:13:34,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/c0af29905c1c48e4e59a8741d807a0cd3c924065,N.A,2020-09-02 15:49:28,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/3e4222c02e2aff4a0ff8997a55455d304b6c28c3,N.A,2020-09-01 22:12:50,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/43641031eaf781fb12c8c18d1bc320bd9108de62,N.A,2020-09-01 9:52:26,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/bdf940adf6eb2e0eff1655dfaae3eab36580fac6,N.A,2020-09-01 9:38:40,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/316c4d68cdb79c6b11d9662907ec8afdbd0432e2,N.A,2020-09-01 8:14:36,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/71d09fe58c93dcff3cbcdd75426e033d13b97488,N.A,2020-08-31 13:46:45,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/11a48e7f4948d2c2fbfce1d9c4d68fa19fbbe185,N.A,2020-08-25 13:08:18,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/576ed353aa85c8e1f534fa1650eafec1030c4ae5,N.A,2020-08-19 3:03:39,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ecca4dc3c7f14b940a6f58cb002ab3a205bb5010,N.A,2020-08-16 9:44:48,clean
tensorflow,https://github.com/tensorflow/tensorflow/commit/ad752fdd304e98f02eabb5b44265e3ddf66a2562,N.A,2020-08-13 17:02:45,clean
