Library,Commit,Date,Root Cause,Label
pytorch,https://github.com/pytorch/pytorch/commit/e70f446a16f25b7f344d256c8fa0b78769920d00,2022-11-16 21:59:31,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cfd552547f106f4a7841976dad8b795b82d161c8,2022-11-17 0:59:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f73d9a79fe8d52be27c3c28cd93ce690bdc4f9b7,2022-11-17 2:43:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d1f48f05cef9e2b3b01c64a21a6e2abc3ddab323,2022-11-17 4:17:23,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/24b9890f0343a156a5785be859610316ecf8274e,2022-11-17 4:26:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/70fb673e51decdd8bf4e55244d910a8e5680d12f,2022-11-17 5:55:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cd81a700ecfb84a039257896af7b8398435b089e,2022-11-17 16:43:16,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/af448e84eb2978062dc6ca4d3d538ed46b58f3d6,2022-11-17 19:20:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/04169c5b6e53e89e339f02b61287154034ee9fca,2022-11-17 19:49:31,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/767f6aa49fe20a2766b9843d01e3b7f7793df6a3,2022-11-17 22:05:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5654fed23e7728eca717b23c97c1fca8c176112a,2022-11-18 10:51:07,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/1f7c0ff6e799e7bde94975f7a5bbec39a69ab8f6,2022-11-18 16:07:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fa4980cd5e7581b5195ed4d02d63bf73497549d0,2022-11-21 22:56:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7594e043b85b6e2c0cf4b2f257ac9606313cec90,2022-11-23 6:50:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/71c0e84914b74bc30178292e02f67bc47c0bee21,2022-11-23 18:27:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9eed6b7f9aa4f5fc65075de3189acc9add221660,2022-11-23 19:39:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/37e46a503502cdeda791cf684522ef83b5655328,2022-11-23 19:44:48,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b8d3afd88665de5f01f696333d0ff291bd94a57b,2022-11-23 22:39:39,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e4ccec6ecab9b48e804d58f60135f0950fca864f,2022-11-24 5:28:58,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/1aa1014b262b75d4269d9a4d8b562c6ee43a0991,2022-11-25 3:27:32,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5abe454d6c02ac16e2e1fc87500aa46697385501,2022-11-28 21:36:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4b11119cc313e304bf8b74b6b8113c817defba00,2022-11-29 0:55:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/908daa8ae58acccfb841e83d02dfa799b51fddda,2022-11-29 2:03:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2b522670d2840522e0eeb87afec7f1956eaa8748,2022-11-29 4:29:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e1dbd9a288f6d9c487c537349aaf8d5b687486a8,2022-11-29 17:55:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/24b3b73c98110e59687b524ca208795c3f3e8ff2,2022-11-30 1:01:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/56b3ad78e1c6b968d17bd578e28d06a38fdabf17,2022-11-30 2:23:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f628f2ed73df2c28ab369ecad1f87f6dcf67b0e0,2022-12-01 23:34:36,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/39937b84cde4fe8d141b3d1cb1b7033ffb36ceb7,2022-12-02 2:40:27,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/538f6279db9a6b5b0c5dc2819759d231e89a6f0e,2022-12-02 18:19:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/688b76726516b6dda5303475e2c2abd8ce7a6c14,2022-12-02 21:10:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/bda6ff099090e70c6e56f37980b969aeb552c0c7,2022-12-04 4:04:46,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b1eb42bcfd6e4d41e9e331061fa545bac76cf55c,2022-12-05 16:45:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b8b7480065d9aa78116a59e8e1a0dcb99ecfdda9,2022-12-08 2:53:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ecd784667cb42aa63d552c11f53b42843a48a2f9,2022-12-08 8:31:52,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4011597dd4d6070d02a92d18e237debc0d65e922,2022-12-08 15:32:36,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e1674d7dc0fe1ac1ab602f3e28f21513f8652803,2022-12-08 20:22:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c8f5c194ca4bee6dace98e8aa662f06a4ac4a940,2022-12-09 0:59:50,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/912748e3b7e4cd02d8fb7b428ab083e444dde8df,2022-12-09 21:09:25,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/184f6b57878e16e0ac14abc5f98b9f0a8845fd7e,2022-12-11 1:00:05,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/283cf718ede6f14cae86b48e5a43cfe664781c2e,2022-12-15 1:07:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/eecd621f06d97d51072d924749a5d54b081295a0,2022-12-15 3:24:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dcfe7ff7e21050f4bba68e9f18953509260992d2,2022-12-15 7:07:48,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9d523616b3761136479bdc61ed894eaf2bd9fc29,2022-12-16 2:08:14,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9d8fa78d2c375bd3236e8263f9de2637998c7388,2022-12-16 17:28:02,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ee2475869cec1c757504ec8072b912efe8a1434c,2022-12-16 21:43:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7a0f29b7760c4ca9015bf8050da073d688bfb1d5,2022-12-16 23:15:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7badd0b9e6bbc25502804a032968807bf0d8942f,2022-12-19 19:52:21,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/193068cbcf3580354e63b65bc0dfc2988555de96,2022-12-19 19:54:32,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8c80a4684b729b1308cc8412c20bcd027ed3ba13,2022-12-19 19:56:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0428de06eeb7905e1f668978e504315e5d0b6d4d,2022-12-19 19:58:53,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e2dc60c6cb30717177ddec09bbc99b002923b553,2022-12-19 20:01:07,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c248f2f3793b7dfd1cffb6c4679c16a3baeeb805,2022-12-20 23:23:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/85e393badebdbada61991ab022fae7432355b465,2022-12-21 23:40:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/06bdd491fb431a7c7cc58c2402e485fcb8406ef9,2022-12-27 14:40:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0417da228813efba6b73ae2b459a08822eaf2fa1,2022-12-29 17:50:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f8740db410f16fa034b313a858d42c48f104d4c3,2022-12-30 5:56:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/62713636d8a65f313e47594ba686cc018d07cec4,2022-12-30 20:31:27,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/aa0ca994cadfabf455a4df75abdd436184c0081d,2023-01-04 1:31:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d4713b4c7d62af2e143fee883979a5e427e89382,2023-01-04 19:51:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/13de5a015004683a301d73d1a9d9bb5cd0feb71d,2023-01-04 22:00:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/745dc3a13c75dfb23c984604b139f5706b0f0a70,2023-01-06 1:20:17,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/87164ace518a55c62f0dce3cf8597825d1ccd20d,2023-01-06 17:28:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b0f359a3c99041d9c87e700dccd0f22e73f40e1d,2023-01-10 0:21:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/776fef9ecc870a2e1467352edcaf544ddc93e6bd,2023-01-10 20:19:11,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/28eb3c8faf05bbccbbd1582c0f5399f00b087af5,2023-01-10 20:22:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ec94cbc66a15f937f09a4f6a4a8bd28ea31ae678,2023-01-10 20:29:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cd62ad5f88f013e4c169395d5c2ee02107732c05,2023-01-10 20:35:23,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3139e687dbcc83c66bd709875766a3e734d09790,2023-01-10 21:13:17,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/67d401d1befcf209986a8bf52cb19c376f265962,2023-01-10 21:25:16,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3d6f85c936512792baec45f1693fdf88c052a18d,2023-01-10 21:32:23,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a6e2d76bb97feb590f6575fbf57e09fd4840ae64,2023-01-10 21:34:26,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/323e0143d60652fcb7dd3146fe3d61fcf62e9343,2023-01-10 21:36:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/645fb217c06348a4f1ccdf68a93bd711f7158c62,2023-01-10 22:13:35,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f40777e4ad13240daebf82d8d7af7570b45bc9dc,2023-01-11 23:16:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dc6916b341904cd156335b13d06a576462c452a6,2023-01-12 0:43:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a76bc410df7d20eac8b2a85ea7902c3257173b9a,2023-01-12 5:48:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3ab58fd5edba2a304ddd23d2fd1d284d51bfc78b,2023-01-12 12:04:07,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c4a6f21b50d6b0a3ad062635820858d9b462f274,2023-01-12 19:39:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a72bcb3388d5e787b18c44ddbe455d88b7e1a22d,2023-01-13 17:11:22,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/70b3ea59ae432f8ea3feab0363d7adce6ddd7383,2023-01-13 23:00:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/764f79f6804a57a75d9d4da97824b4f57b638ef5,2023-01-18 0:58:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/34353a402e51ed26e49f10c5cc7effbec040eca0,2023-01-18 23:38:16,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3ba5eae72a0fa347abdee25d646d3fa1ad2c7417,2023-01-19 14:38:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f6acd95ae51996b821a938bdce1ad05f1be83326,2023-01-20 6:46:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e6a8267cf54af30e33de1ef22625e972afbf03ff,2023-01-21 3:22:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f3338857042b8e7b5da4e527c960a3fc1b529ba7,2023-01-23 21:00:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/1f55f3b0dec2054dd32de9837a9c74663418e128,2023-01-26 1:14:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5105a8d3fccc80ee1e22fc8f1257e0a5f3d844f1,2023-01-27 8:58:03,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/68a98537d563ae522b315dda4b1e68400d3ce5c6,2023-01-27 12:20:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3e4d0e8d82a77958db902f8897195331f17791da,2023-01-30 16:07:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/434eb16debf3aef08d95f19fb46e602c8fadc422,2023-01-30 16:43:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c499e760f5f2ae79b364a6b13805364d2a49e425,2023-01-30 23:36:41,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/af5b01294e2835e24a7098564bc9fcd09e79105c,2023-01-31 6:16:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/44a948c82000dd7cf4cf23ff3aa0da92ff6812ef,2023-01-31 19:14:48,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/eea752f853942564945fe642009dd5bc464acd55,2023-02-01 7:43:53,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/203b2cad3e4c650955a47d9973cfec83a3960056,2023-02-03 21:04:21,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/59a81b695ac4efb9c8d5753019945371c2a1157e,2023-02-04 2:05:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3693039bb70828828b90b82191c16aa01547482f,2023-02-04 20:07:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/180adf8c18a3852ba844affae43b4b601ee22a9e,2023-02-06 19:50:04,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0e94fbc0c8ab1572c88159c1a4c397b6eb824c01,2023-02-07 9:52:25,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c4544bc169bd4010de2e78ae69c556697608c2c6,2023-02-07 15:09:05,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/73bf32cb5709b85ab7df4f986d259612073eb0fc,2023-02-08 11:49:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0bf78b57c0a7d2645a87ea8a773680cd42d151cd,2023-02-08 19:48:25,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/75545798c69169447248c1194557ead4297b5fcd,2023-02-09 18:51:25,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4c6a7faec56207f922d341421f2242ce94eee5a0,2023-02-10 0:28:18,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/59e875667611054a5dfd76854140cd70de45051e,2023-02-10 7:36:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c7c723897658eda6298bb74d92e4bb18ab4a5fe3,2023-02-10 17:00:04,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d09cd152161626381cae7780bbd2c44eedeb33d7,2023-02-11 18:44:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8ad10eab4d5bac35baa150b7f96a23205eaf93d8,2023-02-11 18:53:17,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d04fd6b808bf4e8483d03a779ce3cee17481febc,2023-02-12 10:48:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2acac8a83a8c4ee56f385bd892eb6ad7a87321b5,2023-02-13 16:00:52,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/92f3feabaa919767229c51adc76e2f7ff2d74ad0,2023-02-13 23:38:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d1d5d16df3766bc6a6c9ebe1168ff652bcdcaa5e,2023-02-14 14:00:37,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8da776e3a716091aaa1bfab774badd1d1ea15f3c,2023-02-15 12:16:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2f32fd77628388a118e82bea1525c4c1b0115972,2023-02-16 16:02:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ef5de0a4cfb1529661ca08d466557d4929760336,2023-02-16 16:04:41,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/30d0112bf34971d8fcd447ce3b2c4b1630d1e7d6,2023-02-17 0:20:00,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c137d3d688d2fae9cef235cfa26d9c556a77ee0f,2023-02-17 15:51:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c16b2916f15d7160c0254580f18007eb0c373abc,2023-02-17 22:48:22,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9dbfca7840680ccd8d43f3e12594420ab9cd82e4,2023-02-18 0:04:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/25ee6dd335945938a1dee84be8158b3f0ea8ba83,2023-02-18 16:19:15,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/aa042a57cd727b574d2ce5e28233899488887e2f,2023-02-21 1:58:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/da98053c6dcfa2616d509cb624a5e118108b2b69,2023-02-21 18:42:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2f547ae6132f0e32b86fbd0c787823f46e188125,2023-02-22 4:39:19,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3ebab9aeffa30a22c52b27c9843d49a9297b7cd6,2023-02-23 0:15:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8e391c735f420bb9157d9ccda0971e80cff34ecc,2023-02-23 3:03:42,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/29c235e55582dc1e73e800db935fa19a74e20224,2023-02-23 3:12:46,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/94fd063f3fac922074d57a9906790b75b43662c0,2023-02-23 16:28:50,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/254b161defa4c265b9e6a9eba40354a28648de21,2023-02-23 17:47:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fb3ff77438069837cee81eb13a122e182335072f,2023-02-23 17:48:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0c0694495be47d3561a902cf2e9cad0c574d8133,2023-02-23 18:22:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cba8b12fa7ea6093a8be7605e1da6b9b8e78f31b,2023-02-23 20:23:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8efe4fd5908b956a0b965e8556eec25184a8d9db,2023-02-24 0:27:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a641d6075761050599bf972c0b6bc3823182914e,2023-02-24 3:02:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a12e92d8e44c16c0bc0351fb8c8c348e50260eb2,2023-02-24 5:10:29,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ac9b305afe0a3cd2a556813945875b5b39c0b013,2023-02-26 10:24:46,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/325b43661e44c99fb3a95bb2a4a94ad79f315c9d,2023-02-27 16:06:02,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/4f84c57c879ec1fd710d636b8402d0e30fc5d5b7,2023-02-27 19:04:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c44a7330189fbbad944d08437433cd5248214052,2023-02-27 19:11:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/447f5b5e2d2c5f8f1717823d19ac41ec7c7c3cf7,2023-02-28 3:51:11,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/e50ff3fcdb3890ce3bbab99e60b1c27ff49be2af,2023-03-01 3:02:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dd8895451111e9d3ff31376b609141d983c15960,2023-03-01 21:26:16,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d21577f28cd22aa7eeecd136224d923c9e0d2307,2023-03-03 17:32:26,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/dc70e8175f79bdadea4088ab338deff05fd2b490,2023-03-04 3:35:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5b2ab0dd4f9b75657ba0e83641cd91864b4f23d1,2023-03-06 15:35:07,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/962b3f78bd7ce6de2ab357391174f8f5acc473e1,2023-03-06 21:30:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fe4fec37a4e6f7b1f1b2536cbc5bc66add641d86,2023-03-07 2:23:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/19ee61f7fa6d13f16efaf7c68f0e6f452e72b598,2023-03-07 3:02:59,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cb42bc2cf8c87ce300fa15702b39534300f5abb1,2023-03-09 21:58:35,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6154be1dd170c1358dc0846373bd9aeac1e2d551,2023-03-10 0:29:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/5f89d147a100064ae8a9743fa0e297bdedfa1b61,2023-03-10 2:20:58,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/065de4301200117c65607b213322cbde800b50f8,2023-03-10 3:21:06,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/8bce88d9de5ee54e6d6136dddc13a7377c426814,2023-03-10 6:42:51,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c3614c7a61bbd792bd11b31341aed9953b0e3a83,2023-03-11 3:16:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/02f6d14b97ae8ba1f75255f969e00ee9f422ae64,2023-03-14 18:30:56,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/6ea790c5b600338f848ec240dbb7cfe248e6f2de,2023-03-14 19:27:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2951a75c3a4a067d542a911bee372f6ece523e7d,2023-03-14 21:37:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/be4eaa69c29c9fec95533d65fec9a5e887584508,2023-03-14 21:39:45,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a229e785440232925b20fa73a4b12a3db4058f8e,2023-03-15 6:04:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/aeb3db8aa06d081735ae9c49fe6be8308e82d793,2023-03-16 16:35:33,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cf732053e4f6b93b0a93006613552cd97f415b80,2023-03-17 2:01:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/34256bc73080d7898138c821273b9f31fab777f8,2023-03-18 2:43:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/ea6113ea20e706891dd3ae93481dfd5545a00a4c,2023-03-20 23:24:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d305d4a57f3f4c6e8268432d09829656e9e8e2ab,2023-03-24 16:50:28,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/cf0ba1b9c01fe50ab9d8934255041824207bbb69,2023-03-24 19:10:32,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/3b1b585a59925b6c5f63ac9c8f9fcabe1a76b752,2023-03-25 8:24:57,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/2ea097071a38f3f0bfdc1743fbaf4af418208fc8,2023-03-27 18:36:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/1726c6f7a7723aa8222539db4e7747284c4b14de,2023-03-28 3:35:44,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7282be3d915db553c0cf6c5bd0d037a6692eeceb,2023-03-28 23:36:08,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/099b2801dbcf23aba0b5c6862451b7b18272afd0,2023-03-29 21:17:13,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f40b2ed59c4d1aca36d42ed208cfa9356fbe672d,2023-03-30 0:25:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b093dfaefa525b7547b41aaa0fecc310eb9d1013,2023-03-30 7:52:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/f92cae4849cdfe499780b89dd43cf9781a56637a,2023-03-30 8:14:01,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/94bae36a1f62b1e8c9ccba7f08e6681b68ec8fd3,2023-03-30 17:46:10,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/7bb5fb3c6dceb38581f55e1c9484013a562516c5,2023-03-30 20:57:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/99f25c2920026737d52915d96ceedfca84237a17,2023-03-30 23:05:47,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a5b6f10c5d56dafba2aa9fd9e1949c2e88665df4,2023-03-31 1:00:25,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9c3fbe7475955fa74448d66dd6ee5afbd62fba07,2023-03-31 3:40:21,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/14ef91cea64481cd36c593345893a52e3c43a68b,2023-03-31 18:18:12,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fa08e546f378cd00d03552473aacf3a5a4ee718e,2023-04-04 1:50:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/b4420f0fd5ddb4c1086835d82794c72b7f421f25,2023-04-05 12:06:20,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/9c7b03d51e097c40abdb9ef55ce79b98d7f1fd48,2023-04-05 20:58:16,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c9b1e09958c2b914659aa6b33a76b0e53bd94431,2023-04-05 21:06:49,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/013c7f5ba4f56b2ac5e47e05bb27dada273142ab,2023-04-05 23:10:46,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/0210481dcb096213a2d6ba957c33ddc2d41f01c7,2023-04-06 18:44:34,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/55724a5ec98b3d9b7b3a57e0435a8308db29b284,2023-04-07 19:50:54,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a5f34686180c0b3a19cd854692149e4eca4c692d,2023-04-08 4:30:30,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/d77d2f03a52b980d6ca6263f4c11e706da6e87ae,2023-04-08 9:55:18,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/fdb04c6a86282cadbd82eb4dbd00a67b82ba39d9,2023-04-09 1:30:55,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/a3701b674046bcefb5927a6643364b186f77dbcf,2023-04-10 15:56:38,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/c00fd71a95e0c52a14921e8d906d21d60dc9667c,2023-04-11 1:45:43,N.A,Clean
pytorch,https://github.com/pytorch/pytorch/commit/abafb1e6dc2c0dfd8897679076f9b0f632a989f1,2023-04-11 18:54:30,N.A,Clean
